cell_id,lat_center,lon_center,count
2045,44.75,-103.75,31
2046,44.75,-97.25,39
2047,44.75,-96.75,42
2048,44.75,-96.25,49
2049,44.75,-95.75,109
2050,44.75,-95.25,181
2051,44.75,-94.75,96
2052,44.75,-94.25,136
2053,44.75,-93.75,1154
2054,44.75,-93.25,4890
2055,44.75,-92.75,2320
2056,44.75,-92.25,165
2057,44.75,-91.75,212
2058,44.75,-91.25,388
2059,44.75,-90.75,86
2060,44.75,-90.25,640
2061,44.75,-89.75,501
2062,44.75,-89.25,93
2063,44.75,-88.75,33
2064,44.75,-88.25,1046
2065,44.75,-87.75,347
2066,44.75,-87.25,40
2067,44.75,-86.25,368
2068,44.75,-85.75,882
2069,44.75,-85.25,524
2070,44.75,-84.75,140
2071,44.75,-80.25,78
2072,44.75,-79.75,147
2073,44.75,-79.25,305
2074,44.75,-78.75,101
2075,44.75,-78.25,32
2076,44.75,-77.25,67
2077,44.75,-76.75,345
2078,44.75,-76.25,588
2079,44.75,-75.75,525
2080,44.75,-75.25,588
2081,44.75,-74.75,259
2082,44.75,-74.25,67
2083,44.75,-73.75,145
2084,44.75,-73.25,1615
2085,44.75,-72.75,1174
2086,44.75,-72.25,1274
2087,44.75,-71.75,547
2088,44.75,-70.75,126
2089,44.75,-70.25,275
2090,44.75,-69.75,551
2091,44.75,-69.25,428
2092,44.75,-68.75,2366
2093,44.75,-68.25,412
2094,44.75,-67.75,278
2095,44.75,-67.25,405
2096,44.75,-66.75,23
2097,45.25,-123.75,314
2098,45.25,-123.25,259
2099,45.25,-122.75,4828
2100,45.25,-122.25,345
2101,45.25,-121.75,355
2102,45.25,-121.25,128
2103,45.25,-120.75,81
2104,45.25,-118.25,47
2105,45.25,-117.75,61
2106,45.25,-116.25,147
2107,45.25,-111.75,229
2108,45.25,-111.25,260
2109,45.25,-110.75,118
2110,45.25,-110.25,35
2111,45.25,-109.75,82
2112,45.25,-109.25,418
2113,45.25,-108.75,212
2114,45.25,-108.25,183
2115,45.25,-105.25,38
2116,45.25,-97.25,24
2117,45.25,-95.25,31
2118,45.25,-94.25,71
2119,45.25,-93.75,848
2120,45.25,-93.25,1883
2121,45.25,-92.75,1091
2122,45.25,-92.25,224
2123,45.25,-91.75,139
2124,45.25,-91.25,88
2125,45.25,-90.25,38
2126,45.25,-89.75,143
2127,45.25,-89.25,112
2128,45.25,-88.75,141
2129,45.25,-88.25,503
2130,45.25,-87.75,695
2131,45.25,-87.25,276
2132,45.25,-85.75,284
2133,45.25,-85.25,732
2134,45.25,-84.75,515
2135,45.25,-81.75,33
2136,45.25,-80.25,72
2137,45.25,-79.25,325
2138,45.25,-78.75,57
2139,45.25,-78.25,58
2140,45.25,-77.25,153
2141,45.25,-76.75,652
2142,45.25,-76.25,1468
2143,45.25,-75.75,5010
2144,45.25,-75.25,665
2145,45.25,-74.75,155
2146,45.25,-74.25,237
2147,45.25,-73.75,543
2148,45.25,-73.25,380
2149,45.25,-72.75,147
2150,45.25,-72.25,82
2151,45.25,-71.75,105
2152,45.25,-69.25,256
2153,45.25,-68.75,852
2154,45.25,-68.25,61
2155,45.25,-67.75,90
2156,45.25,-67.25,139
2157,45.25,-66.25,51
2158,45.75,-123.75,227
2159,45.75,-123.25,458
2160,45.75,-122.75,5870
2161,45.75,-122.25,768
2162,45.75,-121.75,499
2163,45.75,-121.25,189
2164,45.75,-120.75,92
2165,45.75,-119.75,61
2166,45.75,-119.25,128
2167,45.75,-118.75,37
2168,45.75,-116.25,134
2169,45.75,-112.75,32
2170,45.75,-112.25,60
2171,45.75,-111.75,346
2172,45.75,-111.25,308
2173,45.75,-110.75,331
2174,45.75,-110.25,211
2175,45.75,-109.75,274
2176,45.75,-109.25,187
2177,45.75,-108.75,685
2178,45.75,-108.25,62
2179,45.75,-107.75,20
2180,45.75,-96.75,37
2181,45.75,-95.25,30
2182,45.75,-94.75,20
2183,45.75,-94.25,104
2184,45.75,-93.75,85
2185,45.75,-92.75,293
2186,45.75,-92.25,234
2187,45.75,-91.75,338
2188,45.75,-91.25,30
2189,45.75,-89.75,227
2190,45.75,-89.25,71
2191,45.75,-88.25,82
2192,45.75,-87.75,129
2193,45.75,-87.25,484
2194,45.75,-86.75,33
2195,45.75,-86.25,51
2196,45.75,-85.75,68
2197,45.75,-84.75,464
2198,45.75,-84.25,152
2199,45.75,-83.75,382
2200,45.75,-80.75,38
2201,45.75,-80.25,39
2202,45.75,-79.25,86
2203,45.75,-78.75,71
2204,45.75,-78.25,47
2205,45.75,-77.75,43
2206,45.75,-77.25,247
2207,45.75,-76.75,127
2208,45.75,-76.25,446
2209,45.75,-75.75,675
2210,45.75,-75.25,131
2211,45.75,-74.75,425
2212,45.75,-74.25,623
2213,45.75,-73.75,1187
2214,45.75,-73.25,115
2215,45.75,-72.75,45
2216,45.75,-68.75,136
2217,45.75,-68.25,469
2218,45.75,-66.75,127
2219,45.75,-66.25,24
2220,46.25,-123.75,299
2221,46.25,-123.25,73
2222,46.25,-122.75,236
2223,46.25,-122.25,517
2224,46.25,-121.75,1186
2225,46.25,-120.75,32
2226,46.25,-120.25,290
2227,46.25,-119.75,292
2228,46.25,-119.25,830
2229,46.25,-118.75,300
2230,46.25,-118.25,523
2231,46.25,-117.75,129
2232,46.25,-117.25,621
2233,46.25,-116.75,115
2234,46.25,-116.25,89
2235,46.25,-114.25,60
2236,46.25,-113.25,134
2237,46.25,-112.75,202
2238,46.25,-112.25,24
2239,46.25,-111.75,85
2240,46.25,-111.25,114
2241,46.25,-109.75,36
2242,46.25,-109.25,63
2243,46.25,-108.75,75
2244,46.25,-97.25,20
2245,46.25,-96.75,21
2246,46.25,-96.25,32
2247,46.25,-95.75,37
2248,46.25,-94.25,135
2249,46.25,-93.75,294
2250,46.25,-92.75,139
2251,46.25,-91.75,139
2252,46.25,-91.25,191
2253,46.25,-90.75,270
2254,46.25,-90.25,190
2255,46.25,-89.75,45
2256,46.25,-89.25,22
2257,46.25,-88.25,87
2258,46.25,-87.75,82
2259,46.25,-87.25,422
2260,46.25,-86.75,330
2261,46.25,-86.25,55
2262,46.25,-85.75,461
2263,46.25,-85.25,380
2264,46.25,-84.75,495
2265,46.25,-84.25,848
2266,46.25,-83.75,205
2267,46.25,-81.25,75
2268,46.25,-80.75,106
2269,46.25,-80.25,44
2270,46.25,-79.75,24
2271,46.25,-79.25,225
2272,46.25,-78.75,36
2273,46.25,-78.25,51
2274,46.25,-77.75,72
2275,46.25,-77.25,33
2276,46.25,-76.25,99
2277,46.25,-75.75,77
2278,46.25,-74.75,262
2279,46.25,-74.25,192
2280,46.25,-72.75,47
2281,46.25,-68.25,279
2282,46.25,-67.75,148
2283,46.75,-124.25,21
2284,46.75,-123.75,53
2285,46.75,-123.25,20
2286,46.75,-122.75,388
2287,46.75,-122.25,407
2288,46.75,-121.75,370
2289,46.75,-121.25,148
2290,46.75,-120.75,406
2291,46.75,-120.25,434
2292,46.75,-119.75,162
2293,46.75,-119.25,61
2294,46.75,-118.75,485
2295,46.75,-118.25,349
2296,46.75,-117.75,250
2297,46.75,-117.25,644
2298,46.75,-116.75,158
2299,46.75,-114.75,36
2300,46.75,-114.25,318
2301,46.75,-113.75,300
2302,46.75,-113.25,194
2303,46.75,-112.75,116
2304,46.75,-112.25,316
2305,46.75,-111.75,149
2306,46.75,-111.25,23
2307,46.75,-110.75,154
2308,46.75,-109.75,52
2309,46.75,-100.75,64
2310,46.75,-97.75,33
2311,46.75,-97.25,106
2312,46.75,-96.75,111
2313,46.75,-95.75,41
2314,46.75,-95.25,104
2315,46.75,-94.75,33
2316,46.75,-94.25,201
2317,46.75,-93.75,205
2318,46.75,-92.75,34
2319,46.75,-92.25,1166
2320,46.75,-91.75,49
2321,46.75,-90.75,38
2322,46.75,-89.75,38
2323,46.75,-89.25,315
2324,46.75,-88.75,236
2325,46.75,-88.25,206
2326,46.75,-87.75,70
2327,46.75,-87.25,221
2328,46.75,-85.25,422
2329,46.75,-84.75,44
2330,46.75,-84.25,139
2331,46.75,-81.75,117
2332,46.75,-81.25,56
2333,46.75,-80.75,38
2334,46.75,-79.25,32
2335,46.75,-75.25,22
2336,46.75,-72.75,22
2337,46.75,-72.25,46
2338,46.75,-71.75,82
2339,46.75,-71.25,500
2340,46.75,-68.25,395
2341,46.75,-67.75,385
2342,47.25,-123.25,122
2343,47.25,-122.75,1131
2344,47.25,-122.25,3062
2345,47.25,-121.75,305
2346,47.25,-121.25,146
2347,47.25,-120.75,497
2348,47.25,-120.25,324
2349,47.25,-119.75,144
2350,47.25,-119.25,306
2351,47.25,-118.75,500
2352,47.25,-118.25,328
2353,47.25,-117.75,633
2354,47.25,-117.25,450
2355,47.25,-115.75,167
2356,47.25,-115.25,152
2357,47.25,-114.75,201
2358,47.25,-114.25,100
2359,47.25,-113.75,227
2360,47.25,-113.25,337
2361,47.25,-111.75,35
2362,47.25,-111.25,47
2363,47.25,-109.75,26
2364,47.25,-104.75,58
2365,47.25,-97.25,138
2366,47.25,-95.75,33
2367,47.25,-93.75,44
2368,47.25,-92.75,167
2369,47.25,-92.25,395
2370,47.25,-91.75,56
2371,47.25,-91.25,128
2372,47.25,-88.75,279
2373,47.25,-88.25,629
2374,47.25,-87.75,135
2375,47.25,-81.75,22
2376,47.25,-68.25,78
2377,47.25,-67.75,66
2378,47.75,-124.75,49
2379,47.75,-124.25,175
2380,47.75,-123.25,25
2381,47.75,-122.75,413
2382,47.75,-122.25,7147
2383,47.75,-121.75,498
2384,47.75,-121.25,79
2385,47.75,-120.75,183
2386,47.75,-120.25,222
2387,47.75,-119.75,159
2388,47.75,-119.25,287
2389,47.75,-118.75,330
2390,47.75,-118.25,241
2391,47.75,-117.75,846
2392,47.75,-117.25,1088
2393,47.75,-116.75,226
2394,47.75,-116.25,106
2395,47.75,-114.25,142
2396,47.75,-113.75,266
2397,47.75,-112.25,40
2398,47.75,-103.25,23
2399,47.75,-97.25,317
2400,47.75,-96.25,57
2401,47.75,-92.75,1430
2402,47.75,-92.25,285
2403,47.75,-91.75,304
2404,47.75,-91.25,20
2405,47.75,-90.75,65
2406,47.75,-90.25,44
2407,47.75,-89.75,32
2408,48.25,-123.75,225
2409,48.25,-123.25,1078
2410,48.25,-122.75,774
2411,48.25,-122.25,1941
2412,48.25,-121.75,176
2413,48.25,-120.25,250
2414,48.25,-119.75,344
2415,48.25,-118.75,202
2416,48.25,-118.25,207
2417,48.25,-117.75,302
2418,48.25,-117.25,369
2419,48.25,-116.75,330
2420,48.25,-116.25,460
2421,48.25,-115.75,535
2422,48.25,-115.25,344
2423,48.25,-114.75,158
2424,48.25,-114.25,544
2425,48.25,-113.75,238
2426,48.25,-113.25,109
2427,48.25,-97.75,63
2428,48.25,-97.25,849
2429,48.25,-96.75,51
2430,48.25,-94.75,21
2431,48.25,-93.25,217
2432,48.25,-92.75,613
2433,48.25,-92.25,62
2434,48.25,-89.25,90
2435,48.25,-88.75,29
2436,48.25,-81.75,74
2437,48.25,-77.25,27
2438,48.75,-123.75,493
2439,48.75,-123.25,790
2440,48.75,-122.75,771
2441,48.75,-122.25,1780
2442,48.75,-121.75,460
2443,48.75,-121.25,169
2444,48.75,-120.75,315
2445,48.75,-120.25,286
2446,48.75,-118.75,291
2447,48.75,-118.25,383
2448,48.75,-117.75,410
2449,48.75,-117.25,94
2450,48.75,-116.25,98
2451,48.75,-113.75,333
2452,48.75,-113.25,99
2453,48.75,-97.75,66
2454,48.75,-97.25,186
2455,48.75,-95.25,600
2456,48.75,-94.75,266
2457,48.75,-94.25,244
2458,48.75,-93.75,288
2459,48.75,-93.25,157
2460,48.75,-89.75,50
2461,48.75,-88.75,68
2462,48.75,-81.25,33
